NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,latitude,longitude
143,서울특별시 관악구 신림동,1714,1714,0000,삼성산주공(주공3단지),113.3100,202507,10,"73,000",-,5,개인,개인,2000,호암로 399,-,중개거래,서울 관악구,-,37.4624556,126.9262185
144,서울특별시 성동구 마장동,822,0822,0000,신성미소지움,59.9600,202507,10,"87,400",-,4,개인,개인,2004,마장로39길 43,-,중개거래,서울 성동구,-,37.5694055,127.0438471
145,서울특별시 관악구 봉천동,1718,1718,0000,벽산블루밍,84.9900,202507,10,"94,500",-,17,개인,개인,2005,은천로 93,-,중개거래,서울 관악구,-,37.4895169,126.9450489
146,서울특별시 강동구 길동,388-2,0388,0002,에스아이팰리스강동센텀I,33.2910,202507,10,"47,150",-,13,개인,법인,2023,천중로42길 77,-,직거래,-,-,37.5376443,127.1386002
147,서울특별시 강동구 길동,456-4,0456,0004,다성이즈빌,20.8500,202507,10,"24,000",-,9,개인,개인,2018,천호대로175길 14,-,중개거래,서울 서초구,-,37.5352778,127.1370931
148,서울특별시 관악구 봉천동,1717,1717,0000,관악푸르지오,59.5800,202507,10,"83,000",-,4,개인,개인,2004,관악로30길 27,-,중개거래,서울 관악구,-,37.485937,126.9618216
149,서울특별시 강서구 방화동,832,0832,0000,청솔,59.0400,202507,10,"52,200",-,15,개인,개인,1994,방화대로47길 55,-,중개거래,서울 관악구,-,37.5757615,126.812726
150,서울특별시 광진구 자양동,520-2,0520,0002,우성2,80.1000,202507,10,"135,000",-,4,개인,개인,1989,뚝섬로 576,-,중개거래,서울 광진구,-,37.5333729,127.0739199
151,서울특별시 광진구 자양동,783-1,0783,0001,자양우성7,84.9300,202507,10,"169,000",-,15,개인,개인,1998,아차산로36길 39,-,중개거래,서울 광진구,-,37.5363612,127.0745989
152,서울특별시 양천구 신정동,311,0311,0000,목동신시가지10,53.8200,202507,10,"170,000",-,4,개인,개인,1988,목동서로 400,-,중개거래,서울 양천구,-,37.5177155,126.8588626
153,서울특별시 양천구 신정동,881-6,0881,0006,청우,73.6300,202507,10,"41,600",-,2,개인,개인,2009,국회대로 224,-,직거래,-,-,37.5288281,126.8598034
154,서울특별시 마포구 상암동,1689,1689,0000,상암월드컵파크6단지,104.3200,202507,10,"159,000",-,12,개인,개인,2005,상암산로1길 57,-,중개거래,서울 마포구,-,37.579962,126.8834073
155,서울특별시 마포구 창전동,449,0449,0000,마포웨스트리버태영데시앙,84.3910,202507,10,"170,000",-,15,개인,개인,2019,서강로3길 32,-,중개거래,서울 마포구,-,37.5502171,126.9304481
156,서울특별시 영등포구 양평동3가,24,0024,0000,삼천리,59.9500,202507,10,"86,800",-,4,개인,개인,2000,선유서로 115,-,중개거래,서울 영등포구,-,37.5261897,126.8856389
157,서울특별시 중랑구 망우동,620,0620,0000,중랑숲시티프라디움,46.8900,202507,10,"63,800",-,24,개인,개인,2022,양원역로10길 47,-,중개거래,서울 중랑구,-,37.6076628,127.1084402
158,서울특별시 서대문구 홍은동,453-2,0453,0002,풍림2,58.5000,202507,10,"56,150",-,1,개인,개인,1990,세검정로1길 35,-,중개거래,서울 서대문구,-,37.5932796,126.9430369
159,서울특별시 양천구 목동,925,0925,0000,목동신시가지7,53.8800,202507,10,"190,000",-,11,개인,개인,1988,목동로 186,-,직거래,-,-,37.5252368,126.8664056
160,서울특별시 은평구 진관동,132,0132,0000,폭포동4단지힐스테이트(423~425동)BL3-10,134.8700,202507,10,"109,000",-,3,개인,개인,2010,연서로44길 30,20250712,중개거래,서울 은평구,-,37.6277123,126.9346698
161,서울특별시 은평구 진관동,132,0132,0000,폭포동4단지힐스테이트(423~425동)BL3-10,134.8700,202507,10,"109,000",-,3,개인,개인,2010,연서로44길 30,-,중개거래,서울 은평구,-,37.6277123,126.9346698
162,서울특별시 강남구 수서동,746,0746,0000,까치마을,49.5000,202507,10,"140,000",-,9,개인,개인,1993,광평로19길 10,-,중개거래,"경기 성남시 분당구, 서울 강남구",-,37.4849884,127.0878214
163,서울특별시 강동구 상일동,514,0514,0000,고덕롯데캐슬베네루체,59.9810,202507,10,"124,000",-,1,개인,개인,2019,상암로79길 88,-,중개거래,서울 강동구,-,37.5492964,127.167348
164,서울특별시 강남구 자곡동,602,0602,0000,강남자곡아이파크,59.9600,202507,10,"136,800",-,1,개인,개인,2014,자곡로 175,-,중개거래,서울 강남구,-,37.4746308,127.1015943
165,서울특별시 은평구 갈현동,395-2,0395,0002,효민아크로뷰,29.9200,202507,10,"46,800",-,12,개인,개인,2024,통일로 871,-,직거래,-,-,37.6205832,126.9197781
166,서울특별시 강남구 대치동,891-6,0891,0006,테헤란로대우아이빌(891-6),33.1100,202507,10,"38,000",-,19,개인,개인,2004,테헤란로 428,-,중개거래,서울 강남구,-,37.5056874,127.0542244
167,서울특별시 용산구 이촌동,211-2,0211,0002,시범(중산1차),59.5000,202507,10,"106,000",-,2,개인,개인,1970,이촌로2가길 36,20250715,중개거래,"서울 송파구, 서울 용산구",-,37.5290938,126.9535568
168,서울특별시 도봉구 쌍문동,73,0073,0000,경남,46.3000,202507,10,"27,500",-,12,개인,개인,1988,도봉로129길 45-12,-,중개거래,서울 도봉구,-,37.6547987,127.0350749
169,서울특별시 송파구 석촌동,285,0285,0000,잠실한솔,84.8700,202507,09,"162,000",-,16,개인,개인,2000,백제고분로 348,-,중개거래,서울 송파구,-,37.5036004,127.1045865
170,서울특별시 성북구 정릉동,1025,1025,0000,정릉힐스테이트,59.9400,202507,09,"72,500",-,19,개인,개인,2004,정릉로 292,-,중개거래,서울 성북구,-,37.6027473,127.0155556
171,서울특별시 성북구 정릉동,809,0809,0000,정릉중앙하이츠아파트,59.2600,202507,09,"38,800",-,7,개인,개인,1999,보국문로32길 53,-,중개거래,서울 성북구,-,37.6195717,127.0020982
172,서울특별시 은평구 진관동,25,0025,0000,구파발9단지래미안(916~928동)BL3-2,84.9800,202507,09,"88,000",-,6,개인,개인,2010,진관3로 77,-,중개거래,서울 은평구,-,37.6431807,126.9205397
173,서울특별시 중랑구 신내동,816,0816,0000,신내우디안1단지,84.6500,202507,09,"71,500",-,4,개인,개인,2014,신내역로1길 85,-,중개거래,서울 중랑구,-,37.6177088,127.1063902
174,서울특별시 송파구 잠실동,22,0022,0000,리센츠,27.6800,202507,09,"129,000",-,19,개인,개인,2008,올림픽로 135,-,중개거래,서울 송파구,-,37.5133934,127.086817
175,서울특별시 성북구 길음동,1284,1284,0000,길음뉴타운8단지(래미안),59.9900,202507,09,"100,800",-,3,개인,개인,2010,길음로 33,-,중개거래,서울 성북구,-,37.6072048,127.0194894
176,서울특별시 송파구 잠실동,22,0022,0000,리센츠,27.6800,202507,09,"115,000",-,5,개인,개인,2008,올림픽로 135,-,중개거래,서울 송파구,-,37.5133934,127.086817
177,서울특별시 은평구 역촌동,19-3,0019,0003,역촌월드,73.7900,202507,09,"39,000",-,2,개인,개인,2003,역말로 84-8,-,중개거래,서울 은평구,-,37.6067719,126.9198293
178,서울특별시 송파구 잠실동,22,0022,0000,리센츠,27.6800,202507,09,"150,000",-,25,개인,개인,2008,올림픽로 135,-,중개거래,서울 송파구,-,37.5133934,127.086817
179,서울특별시 중랑구 묵동,381,0381,0000,신안1,59.9600,202507,09,"57,500",-,7,개인,개인,1999,공릉로2라길 15,-,중개거래,서울 중랑구,-,37.6128043,127.080886
180,서울특별시 마포구 공덕동,469,0469,0000,래미안공덕5차,59.9590,202507,09,"178,000",-,2,개인,개인,2011,마포대로 173-15,-,중개거래,서울 마포구,-,37.5506184,126.9524455
181,서울특별시 마포구 신공덕동,170,0170,0000,브라운스톤공덕아파트,114.7400,202507,09,"218,000",-,12,개인,개인,2009,백범로 230,-,중개거래,서울 마포구,-,37.5418192,126.9550597
182,서울특별시 양천구 목동,752-1,0752,0001,극동늘푸른,84.2100,202507,09,"112,000",-,8,개인,개인,1998,목동중앙본로 10,-,중개거래,"경기 김포시, 서울 양천구",-,37.5385242,126.8719048
183,서울특별시 성북구 정릉동,1030,1030,0000,정릉힐스테이트1차,84.3070,202507,09,"72,500",-,8,개인,개인,2007,북악산로 831,-,중개거래,서울 성북구,-,37.6003432,127.0178268
184,서울특별시 은평구 응암동,761,0761,0000,백련산힐스테이트3차,59.8700,202507,09,"76,500",-,8,개인,개인,2011,백련산로 36,-,중개거래,서울 은평구,-,37.5882207,126.9242925
185,서울특별시 양천구 목동,752-1,0752,0001,극동늘푸른,59.9100,202507,09,"84,500",-,6,개인,개인,1998,목동중앙본로 10,-,중개거래,"경기 김포시, 서울 양천구",-,37.5385242,126.8719048
186,서울특별시 영등포구 양평동5가,76,0076,0000,양평한신,59.9400,202507,09,"97,000",-,7,개인,개인,1996,양평로24길 9,-,중개거래,서울 영등포구,-,37.5402076,126.8920413
187,서울특별시 강동구 암사동,414-2,0414,0002,롯데캐슬퍼스트,111.2200,202507,09,"180,000",-,29,개인,개인,2008,고덕로 131,-,중개거래,서울 강동구,-,37.5568279,127.1428013
188,서울특별시 영등포구 양평동3가,102,0102,0000,우림루미아트,59.9800,202507,09,"88,000",-,11,개인,개인,2004,선유로33길 23,-,중개거래,"경기 구리시, 서울 영등포구",-,37.5268823,126.8878649
189,서울특별시 은평구 갈현동,548,0548,0000,유호루하스,17.0980,202507,09,"10,400",-,6,개인,개인,2018,갈현로 300,-,중개거래,경기 고양시 덕양구,-,37.623609,126.9174194
190,서울특별시 송파구 가락동,176,0176,0000,삼환,72.7000,202507,09,"149,800",-,1,개인,개인,1984,오금로 432,-,중개거래,서울 송파구,-,37.4950065,127.1368417
191,서울특별시 영등포구 여의도동,28,0028,0000,광장,103.9300,202507,09,"320,000",-,1,개인,개인,1978,여의나루로 7,-,중개거래,서울 영등포구,-,37.5204931,126.9212577
192,서울특별시 양천구 신정동,325,0325,0000,목동신시가지11,66.2400,202507,09,"200,000",-,7,개인,개인,1988,목동동로 10,-,중개거래,서울 양천구,-,37.5120511,126.8583694
193,서울특별시 양천구 신정동,326,0326,0000,목동신시가지12,56.7600,202507,09,"176,500",-,5,개인,개인,1988,목동동로 50,-,중개거래,서울 양천구,-,37.5132243,126.8613625
194,서울특별시 양천구 신정동,329,0329,0000,목동신시가지14,83.8900,202507,09,"225,000",-,9,개인,개인,1988,목동동로 130,-,중개거래,서울 양천구,-,37.5147094,126.8732757
195,서울특별시 동대문구 용두동,779,0779,0000,신동아,58.5900,202507,09,"69,500",-,9,개인,개인,1994,무학로26길 30,-,중개거래,"경기 용인시 기흥구, 서울 동대문구",-,37.5729396,127.032591
196,서울특별시 강남구 청담동,108,0108,0000,청담건영,84.5950,202507,09,"370,000",-,8,개인,개인,1994,도산대로89길 49,-,중개거래,서울 강남구,-,37.5277516,127.0519345
197,서울특별시 도봉구 쌍문동,724,0724,0000,백조,64.4300,202507,09,"38,000",-,2,개인,개인,1981,노해로38길 15,-,중개거래,서울 도봉구,-,37.6460184,127.0267102
198,서울특별시 도봉구 쌍문동,56,0056,0000,삼익세라믹,58.7700,202507,09,"40,000",-,12,개인,개인,1988,해등로 195,-,중개거래,서울 도봉구,-,37.6572874,127.035408
199,서울특별시 양천구 신월동,1076,1076,0000,목동센트럴아이파크위브2단지,59.8800,202507,09,"72,000",209,20,개인,개인,2020,남부순환로83길 18,-,중개거래,서울 양천구,25.07.09,37.5156324,126.8419542
200,서울특별시 송파구 장지동,901,0901,0000,위례24단지(꿈에그린),51.7700,202507,09,"120,000",-,13,개인,개인,2013,위례광장로 121,-,중개거래,서울 송파구,-,37.4762374,127.1393064
201,서울특별시 도봉구 방학동,274,0274,0000,삼익세라믹아파트,84.9600,202507,09,"53,500",-,1,개인,개인,1988,도당로 37,-,중개거래,서울 도봉구,-,37.661468,127.0339308
202,서울특별시 도봉구 방학동,508,0508,0000,우성아파트2,84.9800,202507,09,"53,000",-,7,개인,개인,1993,해등로 307,-,중개거래,서울 도봉구,-,37.6570113,127.0218899
203,서울특별시 송파구 방이동,89,0089,0000,올림픽선수기자촌3단지,135.9900,202507,09,"320,000",-,9,개인,개인,1988,양재대로 1218,-,직거래,-,-,37.5166909,127.1377122
204,서울특별시 서초구 서초동,1609-6,1609,0006,두진한아름,84.9600,202507,09,"155,000",-,6,개인,개인,1995,효령로67길 52,-,중개거래,서울 서초구,-,37.4897723,127.0232021
205,서울특별시 도봉구 창동,603-25,0603,0025,"은성드림존101동,102동",84.7300,202507,09,"37,000",-,3,개인,개인,2003,덕릉로59나길 35,-,중개거래,서울 도봉구,-,37.6418195,127.039848
206,서울특별시 영등포구 영등포동2가,94-129,0094,0129,경동미르웰여의도,14.0300,202507,09,"10,000",-,8,개인,개인,2017,버드나루로7길 3,-,직거래,-,-,37.5230178,126.910316
207,서울특별시 금천구 시흥동,1010,1010,0000,벽산,114.8400,202507,09,"55,500",-,9,개인,개인,2000,금하로 793,-,중개거래,서울 금천구,-,37.4506334,126.9190491
208,서울특별시 성북구 돈암동,609-1,0609,0001,한신,68.1300,202507,09,"68,500",-,12,개인,개인,1998,성북로4길 52,-,중개거래,서울 성북구,-,37.5958787,127.0104755
209,서울특별시 구로구 고척동,306,0306,0000,경남2,59.9600,202507,09,"51,000",-,5,개인,개인,1999,고척로52길 21,-,중개거래,서울 구로구,-,37.5041462,126.8561914
210,서울특별시 동작구 신대방동,724,0724,0000,보라매자이더포레스트,59.9365,202507,08,"130,500",-,11,개인,개인,2021,여의대방로22길 121,-,중개거래,서울 동작구,-,37.4985848,126.9262263
211,서울특별시 송파구 가락동,913,0913,0000,헬리오시티,84.9500,202507,08,"295,000",-,14,개인,개인,2018,송파대로 345,-,중개거래,"서울 강동구, 서울 송파구",-,37.4976183,127.1072604
212,서울특별시 노원구 중계동,502-1,0502,0001,중계그린1단지,59.4600,202507,08,"60,500",-,2,개인,개인,1990,섬밭로 285,-,중개거래,서울 노원구,-,37.6409071,127.0627848
213,서울특별시 강남구 역삼동,709-5,0709,0005,테헤란아이파크,92.6232,202507,08,"340,000",-,7,개인,개인,2014,테헤란로52길 16,-,중개거래,서울 강남구,-,37.5026646,127.047119
214,서울특별시 양천구 신월동,125,0125,0000,신월6차보람,59.2320,202507,08,"54,500",-,4,개인,개인,2005,곰달래로7길 7,-,중개거래,서울 양천구,-,37.5303311,126.8349618
215,서울특별시 영등포구 여의도동,50,0050,0000,시범,60.9600,202507,08,"240,000",-,2,개인,개인,1971,63로 45,-,중개거래,서울 영등포구,-,37.5207318,126.9369717
216,서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,114.8500,202507,08,"82,000",-,20,개인,개인,2004,솔샘로 174,-,중개거래,서울 강북구,-,37.6183158,127.0129522
217,서울특별시 영등포구 여의도동,30-2,0030,0002,삼부,77.6900,202507,08,"360,000",-,7,개인,개인,1976,국제금융로7길 27,-,중개거래,서울 영등포구,-,37.5245331,126.9318535
218,서울특별시 광진구 구의동,671,0671,0000,구의자이르네,59.7912,202507,08,"92,500",-,7,개인,개인,2021,광나루로39길 11,-,중개거래,"서울 광진구, 서울 성동구",-,37.5455028,127.0887807
219,서울특별시 양천구 신정동,1198-3,1198,0003,대성유니드2차,59.9500,202507,08,"55,800",-,3,개인,개인,2004,중앙로29길 108,-,중개거래,서울 양천구,-,37.5209269,126.8489924
220,서울특별시 동대문구 전농동,10,0010,0000,전농SK,114.3000,202507,08,"98,300",-,10,개인,개인,2000,사가정로 148,-,중개거래,서울 동대문구,-,37.5769111,127.060549
221,서울특별시 동작구 흑석동,339,0339,0000,흑석한강센트레빌Ⅱ,84.9510,202507,08,"178,000",-,3,개인,개인,2012,서달로 91,-,중개거래,서울 동작구,-,37.5024601,126.9585022
222,서울특별시 성북구 정릉동,1035,1035,0000,정릉2차e-편한세상,59.3700,202507,08,"80,000",-,9,개인,개인,2009,북악산로 851,-,중개거래,서울 성북구,-,37.6006387,127.0200326
223,서울특별시 성동구 행당동,347,0347,0000,대림e-편한세상,59.9600,202507,08,"125,000",-,14,개인,개인,2000,행당로 79,-,중개거래,서울 성동구,-,37.55787,127.0273301
224,서울특별시 강남구 대치동,511,0511,0000,한보미도맨션1,84.4800,202507,08,"440,000",-,11,개인,개인,1983,삼성로 150,20250709,중개거래,서울 강남구,-,37.4956953,127.0685647
225,서울특별시 강남구 대치동,511,0511,0000,한보미도맨션1,84.4800,202507,08,"440,000",-,11,개인,개인,1983,삼성로 150,-,중개거래,서울 강남구,-,37.4956953,127.0685647
